4.027740E+15	2.124230E+0	3.756355E+3	1.347385E-3	1.960349E+1
4.075412E+15	2.124248E+0	3.800872E+3	1.347365E-3	1.957105E+1
4.069454E+15	2.124246E+0	3.795309E+3	1.347367E-3	1.956748E+1
3.997997E+15	2.124231E+0	3.728620E+3	1.347384E-3	1.956813E+1
3.986277E+15	2.124273E+0	3.717823E+3	1.347335E-3	1.962295E+1
3.992405E+15	2.124316E+0	3.723674E+3	1.347287E-3	1.966707E+1
3.962610E+15	2.124305E+0	3.695850E+3	1.347299E-3	1.973293E+1
3.974064E+15	2.124198E+0	3.706195E+3	1.347422E-3	1.978224E+1
3.979835E+15	2.124155E+0	3.711443E+3	1.347471E-3	1.980690E+1
3.956105E+15	2.124171E+0	3.689363E+3	1.347452E-3	1.983804E+1
3.938196E+15	2.124156E+0	3.672616E+3	1.347469E-3	1.988249E+1
4.027284E+15	2.124121E+0	3.755585E+3	1.347509E-3	1.994380E+1
3.944100E+15	2.124145E+0	3.678088E+3	1.347482E-3	2.001744E+1
3.979765E+15	2.124138E+0	3.711324E+3	1.347490E-3	2.007389E+1
3.973729E+15	2.124117E+0	3.705630E+3	1.347514E-3	2.012807E+1
3.980029E+15	2.124202E+0	3.711771E+3	1.347417E-3	2.020106E+1
4.015791E+15	2.124218E+0	3.745174E+3	1.347399E-3	2.025978E+1
4.039677E+15	2.124239E+0	3.767516E+3	1.347375E-3	2.031104E+1
4.003814E+15	2.124199E+0	3.733943E+3	1.347421E-3	2.046482E+1
3.985817E+15	2.124163E+0	3.717047E+3	1.347462E-3	2.061567E+1
3.991903E+15	2.124196E+0	3.722826E+3	1.347424E-3	2.077334E+1
4.009680E+15	2.124179E+0	3.739351E+3	1.347443E-3	2.085704E+1
4.015566E+15	2.124164E+0	3.744793E+3	1.347460E-3	2.114901E+1
4.009621E+15	2.124165E+0	3.739252E+3	1.347459E-3	2.140141E+1
3.991853E+15	2.124184E+0	3.722742E+3	1.347438E-3	2.168690E+1
4.009567E+15	2.124152E+0	3.739161E+3	1.347474E-3	2.240061E+1
4.021624E+15	2.124190E+0	3.750524E+3	1.347431E-3	2.332034E+1
4.021812E+15	2.124235E+0	3.750842E+3	1.347380E-3	2.415766E+1
4.004458E+15	2.124353E+0	3.735033E+3	1.347245E-3	2.487462E+1
3.986194E+15	2.124254E+0	3.717683E+3	1.347358E-3	2.570480E+1
3.986161E+15	2.124246E+0	3.717628E+3	1.347367E-3	2.623101E+1
3.974253E+15	2.124244E+0	3.706516E+3	1.347370E-3	2.628519E+1
3.956097E+15	2.124169E+0	3.689349E+3	1.347455E-3	2.639938E+1
3.950439E+15	2.124240E+0	3.684294E+3	1.347374E-3	2.663588E+1
3.956199E+15	2.124194E+0	3.689523E+3	1.347426E-3	2.693532E+1
3.956134E+15	2.124178E+0	3.689412E+3	1.347444E-3	2.725292E+1
3.938401E+15	2.124206E+0	3.672961E+3	1.347413E-3	2.756047E+1
3.938360E+15	2.124196E+0	3.672892E+3	1.347424E-3	2.790305E+1
