-0.000	5.916
-0.000	5.916
-0.000	5.916
-0.000	5.916
-0.000	5.916
-0.000	5.916
-0.000	5.915
-0.000	5.858
-0.000	5.792
-0.000	5.708
-0.000	5.624
-0.000	5.536
-0.000	5.535
-0.000	5.505
-0.000	5.469
-0.000	5.408
-0.000	5.357
-0.000	5.319
-0.000	5.279
-0.000	5.252
-0.000	5.204
-0.000	5.165
-0.000	5.164
-0.000	5.164
-0.000	5.164
-0.000	5.156
-0.000	5.109
-0.000	5.062
-0.000	5.010
-0.000	4.947
-0.000	4.897
-0.000	4.844
-0.000	4.832
-0.000	4.831
-0.000	4.831
-0.000	4.831
-0.000	4.812
-0.000	4.733
-0.000	4.660
-0.000	4.584
-0.000	4.502
-0.000	4.430
-0.000	4.391
-0.000	4.382
-0.000	4.382
-0.000	4.382
-0.000	4.380
-0.000	4.331
-0.000	4.272
-0.000	4.218
-0.000	4.155
-0.000	4.087
-0.000	4.039
-0.000	3.982
-0.000	3.939
-0.000	3.898
-0.000	3.889
-0.000	3.889
-0.000	3.888
-0.000	3.800
-0.000	3.745
-0.000	3.710
-0.000	3.618
-0.000	3.618
-0.000	3.618
-0.000	3.582
-0.000	3.542
-0.000	3.461
-0.000	3.406
-0.000	3.375
-0.000	3.337
-0.000	3.312
-0.000	3.279
-0.000	3.279
-0.000	3.221
-0.000	3.172
-0.000	3.109
-0.000	3.044
-0.000	2.974
-0.000	2.918
-0.000	2.870
-0.000	2.827
-0.000	2.784
-0.000	2.731
-0.000	2.712
-0.000	2.712
-0.000	2.712
-0.000	2.712
-0.000	2.712
-0.000	2.711
-0.000	2.711
-0.000	2.692
-0.000	2.655
-0.000	2.622
-0.000	2.601
-0.000	2.566
-0.000	2.549
-0.000	2.532
-0.000	2.504
-0.000	2.480
-0.000	2.459
-0.000	2.433
-0.000	2.406
-0.000	2.379
-0.000	2.331
-0.000	2.277
-0.000	2.254
-0.000	2.254
-0.000	2.254
-0.000	2.217
-0.000	2.173
-0.000	2.132
-0.000	2.096
-0.000	2.060
-0.000	2.012
-0.000	1.968
-0.000	1.919
-0.000	1.911
-0.000	1.911
-0.000	1.911
-0.000	1.910
-0.000	1.910
-0.000	1.910
-0.000	1.910
-0.000	1.910
-0.000	1.910
-0.000	1.911
-0.000	1.911
-0.000	1.881
-0.000	1.804
-0.000	1.731
-702.012	1.672
-669.856	1.630
-646.624	1.598
-0.000	1.566
-0.000	1.531
-0.000	1.497
-0.000	1.450
-0.000	1.438
-0.000	1.436
-0.000	1.436
-0.000	1.400
-0.000	1.358
-0.000	1.310
-444.157	1.257
-821.775	1.186
-1531.890	1.120
-1824.380	1.075
-1763.146	1.043
-704.773	1.042
-0.000	1.042
-0.000	1.042
-0.000	1.042
-0.000	1.042
-0.000	1.042
-0.000	1.042
-0.000	1.042
-0.000	1.042
-0.000	1.042
-0.000	1.042
-0.000	1.042
-0.000	0.977
-315.163	0.934
-1532.970	0.907
-1774.179	0.871
-2011.070	0.841
-1680.619	0.815
-1095.293	0.791
-821.419	0.791
-274.092	0.792
-263.033	0.748
-1525.234	0.710
-2223.022	0.677
-2149.604	0.637
-2759.819	0.590
-3112.964	0.545
-3449.947	0.501
-4353.239	0.439
-5495.358	0.406
-407.053	0.406
-203.509	0.406
-203.487	0.406
-203.489	0.406
-203.483	0.406
-203.476	0.406
-0.000	0.406
-0.000	0.406
-0.000	0.406
-0.000	0.406
-0.000	0.406
-0.000	0.405
-0.000	0.387
-198.426	0.354
-2558.530	0.335
-590.014	0.334
-393.249	0.333
-196.660	0.334
-196.659	0.334
-587.385	0.322
-1555.171	0.303
-1746.631	0.298
-0.000	0.290
-1541.812	0.276
-2304.145	0.262
-2301.646	0.258
-1531.107	0.249
-1904.655	0.225
-3985.421	0.199
-3981.188	0.188
-3220.062	0.172
-5875.309	0.137
-758.152	0.137
-1137.225	0.137
-1902.785	0.104
-7661.338	0.075
-3263.383	0.067
-3284.790	0.047
