1.500793E+0	1.155539E+0	1.885897E-15	1.071548E-1
1.480201E+0	1.142734E+0	1.860021E-15	1.085261E-1
1.466461E+0	1.134074E+0	1.842755E-15	1.094643E-1
1.444519E+0	1.120045E+0	1.815183E-15	1.110028E-1
2.135977E+0	1.106684E+0	2.684069E-15	1.124897E-1
2.801638E+0	1.091332E+0	3.520539E-15	1.142247E-1
3.467042E+0	1.081903E+0	4.356684E-15	1.153045E-1
4.157503E+0	1.081237E+0	5.224318E-15	1.153812E-1
4.854783E+0	1.082082E+0	6.100520E-15	1.152839E-1
4.835974E+0	1.078433E+0	6.076885E-15	1.157046E-1
5.497042E+0	1.073348E+0	6.907583E-15	1.162936E-1
5.496322E+0	1.073225E+0	6.906678E-15	1.163079E-1
5.496160E+0	1.073197E+0	6.906474E-15	1.163111E-1
6.149723E+0	1.068085E+0	7.727742E-15	1.169065E-1
6.115614E+0	1.062838E+0	7.684880E-15	1.175210E-1
6.106312E+0	1.061401E+0	7.673191E-15	1.176900E-1
6.091718E+0	1.059141E+0	7.654853E-15	1.179561E-1
6.059395E+0	1.054110E+0	7.614235E-15	1.185508E-1
6.040158E+0	1.051101E+0	7.590062E-15	1.189081E-1
6.024061E+0	1.048573E+0	7.569835E-15	1.192091E-1
6.012485E+0	1.046750E+0	7.555289E-15	1.194266E-1
6.663329E+0	1.044304E+0	8.373140E-15	1.197192E-1
6.645952E+0	1.041827E+0	8.351303E-15	1.200164E-1
6.616508E+0	1.037609E+0	8.314304E-15	1.205239E-1
6.635594E+0	1.040346E+0	8.338287E-15	1.201944E-1
7.252094E+0	1.034198E+0	9.112981E-15	1.209361E-1
7.251844E+0	1.034165E+0	9.112667E-15	1.209401E-1
7.220741E+0	1.030074E+0	9.073583E-15	1.214364E-1
7.188564E+0	1.025818E+0	9.033149E-15	1.219550E-1
7.136683E+0	1.018905E+0	8.967956E-15	1.228023E-1
7.119679E+0	1.016624E+0	8.946588E-15	1.230831E-1
7.079688E+0	1.011234E+0	8.896336E-15	1.237496E-1
7.014142E+0	1.002314E+0	8.813970E-15	1.248609E-1
6.925308E+0	9.900488E-1	8.702342E-15	1.264058E-1
6.862518E+0	9.812535E-1	8.623440E-15	1.275258E-1
6.851900E+0	9.797557E-1	8.610098E-15	1.277175E-1
7.461517E+0	9.780342E-1	9.376142E-15	1.279383E-1
8.079967E+0	9.776336E-1	1.015329E-14	1.279897E-1
8.529183E+0	9.581983E-1	1.071777E-14	1.305104E-1
7.159444E+0	9.377284E-1	8.996558E-15	1.332201E-1
7.129018E+0	9.335390E-1	8.958324E-15	1.337817E-1
8.770246E+0	9.177822E-1	1.102069E-14	1.359153E-1
9.865455E+0	9.103486E-1	1.239693E-14	1.369338E-1
1.086929E+1	8.960619E-1	1.365835E-14	1.389126E-1
1.083062E+1	8.924927E-1	1.360976E-14	1.394114E-1
1.083044E+1	8.924758E-1	1.360953E-14	1.394138E-1
1.133761E+1	8.869267E-1	1.424684E-14	1.401929E-1
1.127017E+1	8.809223E-1	1.416210E-14	1.410407E-1
1.121649E+1	8.761038E-1	1.409464E-14	1.417247E-1
1.118190E+1	8.729808E-1	1.405117E-14	1.421698E-1
1.115458E+1	8.705040E-1	1.401684E-14	1.425238E-1
1.159529E+1	8.603043E-1	1.457064E-14	1.439906E-1
1.266197E+1	8.572787E-1	1.591103E-14	1.444286E-1
1.315665E+1	8.529532E-1	1.653264E-14	1.450570E-1
1.366228E+1	8.497706E-1	1.716803E-14	1.455210E-1
1.362882E+1	8.472570E-1	1.712597E-14	1.458885E-1
1.356634E+1	8.425378E-1	1.704746E-14	1.465810E-1
1.343780E+1	8.327217E-1	1.688595E-14	1.480315E-1
1.336668E+1	8.272253E-1	1.679657E-14	1.488497E-1
1.381613E+1	8.208343E-1	1.736134E-14	1.498066E-1
1.434037E+1	8.203155E-1	1.802011E-14	1.498845E-1
1.434943E+1	8.209735E-1	1.803150E-14	1.497857E-1
1.471730E+1	8.094230E-1	1.849376E-14	1.515298E-1
1.459190E+1	8.004250E-1	1.833618E-14	1.529018E-1
1.453660E+1	7.964155E-1	1.826669E-14	1.535170E-1
1.445078E+1	7.901428E-1	1.815886E-14	1.544841E-1
1.542961E+1	7.864722E-1	1.938885E-14	1.550527E-1
1.636848E+1	7.806398E-1	2.056863E-14	1.559601E-1
1.663203E+1	7.647390E-1	2.089980E-14	1.584594E-1
1.657692E+1	7.611479E-1	2.083055E-14	1.590290E-1
1.650423E+1	7.563790E-1	2.073922E-14	1.597883E-1
1.629101E+1	7.421648E-1	2.047128E-14	1.620713E-1
1.620472E+1	7.363146E-1	2.036285E-14	1.630196E-1
1.624827E+1	7.392745E-1	2.041757E-14	1.625392E-1
1.609659E+1	7.288999E-1	2.022697E-14	1.642287E-1
1.693798E+1	7.201046E-1	2.128427E-14	1.656734E-1
1.836798E+1	7.187747E-1	2.308120E-14	1.658928E-1
1.883756E+1	7.179547E-1	2.367128E-14	1.660282E-1
2.190508E+1	7.019097E-1	2.752592E-14	1.686982E-1
2.130249E+1	6.951639E-1	2.676870E-14	1.698321E-1
1.838510E+1	6.903692E-1	2.310271E-14	1.706421E-1
1.933246E+1	6.906386E-1	2.429316E-14	1.705965E-1
1.918047E+1	6.815332E-1	2.410217E-14	1.721437E-1
1.851334E+1	6.690504E-1	2.326386E-14	1.742847E-1
1.980716E+1	6.634407E-1	2.488968E-14	1.752543E-1
2.025521E+1	6.627082E-1	2.545270E-14	1.753812E-1
2.069483E+1	6.615254E-1	2.600512E-14	1.755864E-1
2.036159E+1	6.421388E-1	2.558638E-14	1.789781E-1
2.025629E+1	6.358591E-1	2.545406E-14	1.800886E-1
2.069572E+1	6.352300E-1	2.600624E-14	1.802002E-1
2.092306E+1	6.222632E-1	2.629191E-14	1.825125E-1
2.082417E+1	6.163930E-1	2.616766E-14	1.835673E-1
2.215750E+1	6.166246E-1	2.784312E-14	1.835256E-1
2.487681E+1	5.974140E-1	3.126020E-14	1.870119E-1
2.397025E+1	5.956229E-1	3.012102E-14	1.873396E-1
2.155058E+1	5.813133E-1	2.708046E-14	1.899745E-1
2.189776E+1	5.763218E-1	2.751672E-14	1.909005E-1
2.232162E+1	5.759988E-1	2.804935E-14	1.909606E-1
2.281611E+1	5.549175E-1	2.867072E-14	1.949112E-1
