3.700	13.907
4.000	11.826
4.100	11.358
4.200	10.875
4.300	10.480
4.400	10.071
4.500	9.718
4.600	9.440
4.700	9.192
4.800	9.003
4.900	8.800
5.000	8.618
5.100	8.423
5.200	8.261
5.300	8.110
5.400	7.951
5.500	7.830
5.600	7.695
5.700	7.587
5.800	7.452
5.900	7.337
6.000	7.240
6.100	7.115
6.200	7.023
6.300	6.918
6.400	6.856
6.500	6.787
6.600	6.711
6.700	6.626
6.800	6.567
6.900	6.497
7.000	6.436
7.100	6.354
7.200	6.286
7.400	6.170
7.500	6.118
7.600	6.060
7.700	6.008
7.800	5.958
7.900	5.905
8.000	5.849
8.100	5.817
8.200	5.761
8.300	5.701
8.400	5.677
8.500	5.643
8.600	5.583
8.700	5.536
8.800	5.517
8.900	5.479
9.000	5.434
9.100	5.375
9.200	5.350
9.300	5.310
9.400	5.310
9.500	5.267
9.600	5.210
9.700	5.188
9.800	5.160
9.900	5.132
10.000	5.088
12.100	4.571
14.000	4.219
16.000	3.922
18.000	3.681
20.200	3.458
25.300	3.087
30.100	2.802
35.300	2.575
40.100	2.403
45.000	2.246
50.000	2.111
55.400	1.982
60.000	1.889
65.000	1.798
70.000	1.715
76.000	1.630
80.400	1.564
85.200	1.501
90.000	1.440
97.000	1.368
102.000	1.311
105.300	1.277
110.200	1.233
115.000	1.186
120.500	1.134
125.100	1.099
130.300	1.057
136.000	1.006
140.300	0.979
146.000	0.937
150.000	0.918
155.400	0.873
160.500	0.845
165.000	0.810
174.000	0.752
180.300	0.715
185.300	0.694
190.300	0.668
195.200	0.640
202.800	0.592
209.200	0.563
215.500	0.524
220.000	0.507
231.100	0.458
235.400	0.436
240.100	0.420
245.900	0.385
250.100	0.363
255.600	0.338
260.600	0.318
265.300	0.293
270.900	0.264
275.100	0.243
280.100	0.221
285.500	0.201
290.600	0.166
295.000	0.149
