5.420143E+12	1.468755E+0	6.810951E-3	7.895844E-2
1.045745E+13	1.436224E+0	1.314083E-2	8.145629E-2
5.089967E+12	1.411883E+0	6.396052E-3	8.338497E-2
5.008725E+12	1.397316E+0	6.293964E-3	8.456423E-2
1.449857E+13	1.364933E+0	1.821890E-2	8.725476E-2
1.416609E+13	1.343892E+0	1.780111E-2	8.905511E-2
1.876520E+13	1.337967E+0	2.358035E-2	8.956974E-2
1.860962E+13	1.330408E+0	2.338484E-2	9.023108E-2
2.754406E+13	1.318274E+0	3.461186E-2	9.130429E-2
2.715915E+13	1.305479E+0	3.412819E-2	9.245159E-2
2.658571E+13	1.286054E+0	3.340761E-2	9.422457E-2
3.066716E+13	1.275726E+0	3.853636E-2	9.518273E-2
3.013741E+13	1.259826E+0	3.787067E-2	9.667920E-2
2.975310E+13	1.248100E+0	3.738774E-2	9.779967E-2
2.917649E+13	1.230190E+0	3.666318E-2	9.953895E-2
2.873926E+13	1.216347E+0	3.611376E-2	1.009068E-1
2.833084E+13	1.203201E+0	3.560053E-2	1.022250E-1
3.578419E+13	1.186858E+0	4.496641E-2	1.038903E-1
4.319982E+13	1.175478E+0	5.428490E-2	1.050674E-1
4.271334E+13	1.165017E+0	5.367358E-2	1.061624E-1
4.224362E+13	1.154786E+0	5.308333E-2	1.072454E-1
4.140585E+13	1.136205E+0	5.203059E-2	1.092430E-1
4.460001E+13	1.124392E+0	5.604437E-2	1.105340E-1
5.100232E+13	1.105719E+0	6.408951E-2	1.126083E-1
5.403270E+13	1.095168E+0	6.789749E-2	1.137989E-1
5.252593E+13	1.068587E+0	6.600408E-2	1.168581E-1
5.596320E+13	1.067502E+0	7.032336E-2	1.169849E-1
6.643257E+13	1.067165E+0	8.347916E-2	1.170243E-1
6.642235E+13	1.067020E+0	8.346632E-2	1.170413E-1
6.641766E+13	1.066953E+0	8.346043E-2	1.170490E-1
1.712968E+14	1.067004E+0	2.152516E-1	1.170431E-1
9.094442E+13	1.067545E+0	1.142808E-1	1.169798E-1
6.962841E+13	1.063100E+0	8.749506E-2	1.175006E-1
6.016990E+13	1.024534E+0	7.560949E-2	1.221219E-1
5.591971E+13	1.009141E+0	7.026871E-2	1.240194E-1
6.446597E+13	9.896244E-1	8.100794E-2	1.264694E-1
7.023390E+13	9.803341E-1	8.825592E-2	1.276532E-1
7.006291E+13	9.779745E-1	8.804105E-2	1.279557E-1
7.576840E+13	9.695142E-1	9.521058E-2	1.290463E-1
7.466455E+13	9.552225E-1	9.382348E-2	1.309104E-1
7.336145E+13	9.379739E-1	9.218599E-2	1.331967E-1
7.224560E+13	9.228612E-1	9.078382E-2	1.352332E-1
7.717981E+13	9.089959E-1	9.698415E-2	1.371291E-1
8.258717E+13	9.026268E-1	1.037790E-1	1.380090E-1
8.751807E+13	8.916200E-1	1.099752E-1	1.395427E-1
8.629588E+13	8.774664E-1	1.084394E-1	1.415399E-1
8.874792E+13	8.726419E-1	1.115206E-1	1.422271E-1
9.141633E+13	8.704901E-1	1.148738E-1	1.425346E-1
9.153444E+13	8.717981E-1	1.150222E-1	1.423476E-1
9.440712E+13	8.719293E-1	1.186320E-1	1.423288E-1
9.439665E+13	8.718169E-1	1.186188E-1	1.423449E-1
