35018011503235.297	12.054
52511042435277.570	12.053
52514654510955.180	12.053
49591912634428.375	12.053
49594459728346.844	12.053
51244221322118.359	11.974
53844174399624.422	11.959
53849280755403.906	11.959
56678776360057.086	11.959
56684308593506.437	11.959
56273019378070.695	11.936
55366425544061.383	11.883
54872386560209.375	11.855
54422575688137.203	11.828
53975501871108.383	11.802
53728966805253.484	11.787
53278274674414.523	11.761
53048472857135.555	11.747
52851197129172.023	11.735
52499555195334.258	11.714
52038395449005.930	11.686
51453251910274.852	11.650
51105848581227.555	11.629
50857406193537.508	11.614
50839751520763.125	11.613
53304720790621.922	11.608
52470156872886.656	11.558
52029085440047.289	11.532
53988397770703.687	11.502
53478375971420.461	11.473
55442277732215.258	11.447
55021795677183.383	11.423
54745248265767.773	11.408
56715148181590.117	11.385
58765864225138.805	11.369
58298517793415.172	11.344
58050779310347.273	11.331
57810609238546.750	11.318
57470665908605.609	11.300
57126985770528.078	11.282
57119939649082.398	11.282
56835806077451.555	11.266
56397273205117.273	11.243
55908190883621.633	11.216
55774584178749.414	11.209
55434388923034.680	11.190
57291505735147.742	11.171
57091773484059.969	11.161
56860303630082.187	11.148
56495618531469.086	11.129
56490123212309.961	11.128
56126586909866.539	11.109
57826179164776.422	11.085
57422890346631.180	11.064
57254224479095.477	11.055
57044262977210.445	11.044
58742289989779.727	11.023
58578555653709.102	11.015
58583491033344.164	11.015
58215329560133.594	10.996
57839141040485.836	10.977
57249233892045.898	10.946
59002919729948.680	10.931
58676150997975.680	10.915
58396879175095.578	10.901
63934780383003.820	10.878
63549677679200.961	10.860
63311968728501.352	10.849
63056571036598.125	10.837
62887585966571.859	10.829
60473043983374.367	10.807
60179732523136.758	10.793
61692011386224.266	10.772
65290732255518.453	10.761
64779396799224.125	10.738
64389732441058.172	10.720
63937731143902.398	10.699
63907587439581.203	10.698
63895511207116.266	10.697
63887722407660.523	10.697
63906260057536.391	10.698
63614286537409.109	10.685
63212880710878.547	10.666
62943652788024.516	10.654
62578170105920.273	10.637
63911186166108.078	10.614
65206438851931.297	10.590
64957567333671.398	10.579
64376351882043.000	10.553
63902961381415.797	10.532
63618331974372.750	10.519
65272706223511.859	10.514
64960054788191.734	10.500
64788328169098.477	10.493
64432737337662.734	10.477
64187343773935.594	10.466
65798887807113.945	10.461
65528936221843.359	10.449
65391953987686.750	10.443
64872575258356.422	10.420
64686588026539.687	10.412
64226401505628.375	10.392
65530023750856.844	10.375
65512160764628.758	10.374
67177686567248.133	10.374
67164967252990.781	10.373
67210680628857.805	10.375
67215737821566.250	10.375
67131966653466.852	10.372
66770329922144.625	10.356
66380709597919.703	10.340
65472520711947.578	10.301
65011125429737.203	10.281
64511090017397.891	10.259
64213840010080.937	10.246
65366101553069.078	10.227
68038382300310.695	10.206
68925259846753.078	10.178
68533256056809.711	10.162
69736786152736.484	10.148
69294499356227.969	10.130
68893124634154.812	10.114
68142284399049.156	10.083
67865962943010.414	10.072
69307787705028.695	10.070
69280740142107.086	10.068
69095482505969.414	10.061
68128494350137.859	10.022
66958902992388.711	9.975
67703737882913.875	9.946
67123912087940.234	9.922
69571514465699.484	9.906
70607944139476.734	9.892
70241110510963.805	9.878
69787516959103.625	9.860
70513215222045.922	9.834
70087082172563.984	9.818
69480478207863.094	9.794
70482241788451.141	9.781
71485963561235.125	9.767
71093022588193.234	9.753
70633790297581.344	9.735
70157077994552.719	9.717
70115450564831.148	9.715
70130304209244.203	9.716
70055877823566.422	9.713
69363902891417.805	9.687
70261280807192.219	9.671
70092865882518.352	9.665
72494526336912.000	9.658
73421395792233.547	9.644
72689632823623.469	9.618
72085178991818.219	9.595
71422602516474.844	9.571
70853922654317.062	9.550
69936132534392.570	9.516
69327706129755.914	9.493
69658045763368.125	9.459
71156636711456.219	9.426
72645346368097.781	9.395
71909467247411.547	9.369
