9.614	12.010
9.614	12.010
9.625	12.014
9.615	12.011
9.622	12.013
9.613	12.010
9.625	12.014
9.621	12.013
9.581	11.999
9.458	11.958
9.374	11.930
9.290	11.901
9.227	11.879
9.140	11.850
9.093	11.833
9.306	11.817
9.231	11.792
9.173	11.772
9.110	11.750
9.036	11.725
9.215	11.701
9.104	11.663
9.013	11.631
9.172	11.603
9.091	11.576
8.965	11.532
9.144	11.514
9.114	11.503
9.348	11.504
9.487	11.473
9.332	11.423
9.246	11.394
9.332	11.349
9.201	11.306
9.113	11.277
9.011	11.243
9.163	11.223
9.303	11.199
9.487	11.190
9.450	11.179
9.416	11.168
9.354	11.148
9.309	11.134
9.250	11.115
9.221	11.106
9.173	11.090
9.300	11.066
9.241	11.047
9.176	11.026
9.106	11.003
9.034	10.980
9.154	10.956
9.306	10.942
9.242	10.922
9.199	10.908
9.335	10.891
9.319	10.886
9.294	10.878
9.280	10.873
9.439	10.864
9.438	10.864
9.388	10.848
9.349	10.836
9.300	10.821
9.223	10.797
9.212	10.793
9.213	10.794
9.219	10.795
9.220	10.796
9.215	10.794
9.139	10.770
9.118	10.764
9.252	10.749
9.214	10.737
9.160	10.720
9.106	10.703
9.235	10.687
9.207	10.678
9.182	10.671
9.129	10.654
9.124	10.653
9.094	10.643
9.245	10.636
9.216	10.627
9.199	10.621
9.174	10.614
9.156	10.608
9.134	10.601
9.088	10.587
9.204	10.570
9.174	10.560
9.182	10.563
9.135	10.548
9.097	10.536
9.254	10.533
9.361	10.514
9.485	10.501
9.452	10.492
9.383	10.471
9.350	10.461
9.463	10.446
9.447	10.441
9.394	10.425
9.368	10.418
9.344	10.410
9.470	10.400
9.446	10.393
9.414	10.383
9.393	10.377
9.360	10.367
9.357	10.366
9.352	10.365
9.348	10.364
9.355	10.366
9.363	10.368
9.269	10.340
9.136	10.300
9.005	10.260
8.985	10.207
8.848	10.165
9.061	10.140
9.305	10.126
9.203	10.096
9.162	10.083
9.097	10.064
9.298	10.040
9.259	10.029
9.208	10.013
9.179	10.005
9.255	9.987
9.172	9.962
9.147	9.955
9.200	9.931
9.088	9.898
9.298	9.881
9.302	9.845
9.274	9.799
9.301	9.770
9.421	9.768
9.553	9.770
9.497	9.754
9.270	9.725
9.121	9.683
9.135	9.652
9.035	9.623
9.079	9.601
9.349	9.577
9.350	9.544
9.232	9.511
9.192	9.468
9.229	9.447
9.231	9.416
9.136	9.390
9.117	9.354
9.240	9.328
9.239	9.298
9.278	9.280
9.169	9.250
9.199	9.230
9.211	9.205
9.232	9.183
9.216	9.151
9.199	9.120
9.246	9.106
9.353	9.108
9.416	9.099
9.223	9.047
9.070	9.006
9.041	8.998
9.087	8.985
9.096	8.963
9.009	8.939
9.430	8.929
9.361	8.911
9.272	8.888
9.205	8.870
9.119	8.847
9.111	8.822
9.223	8.805
9.220	8.782
9.200	8.754
9.210	8.735
9.098	8.705
9.021	8.685
9.118	8.667
9.135	8.650
9.061	8.631
9.067	8.611
9.082	8.595
9.105	8.580
9.020	8.558
8.965	8.544
8.966	8.523
9.045	8.504
9.047	8.485
9.010	8.456
8.984	8.429
8.994	8.394
9.022	8.364
8.979	8.335
9.014	8.307
9.069	8.286
9.152	8.289
9.187	8.280
9.093	8.257
8.993	8.232
8.781	8.195
8.701	8.174
8.915	8.144
8.985	8.129
8.958	8.106
8.936	8.069
9.130	8.054
9.147	8.043
9.088	8.028
9.033	8.015
9.082	8.012
9.092	7.999
9.083	7.982
9.045	7.973
8.999	7.947
9.102	7.943
9.171	7.930
9.033	7.897
9.010	7.877
8.949	7.862
9.025	7.839
8.982	7.815
8.908	7.797
8.869	7.774
8.928	7.748
9.083	7.746
9.076	7.744
9.070	7.743
9.027	7.732
8.870	7.695
8.876	7.696
8.819	7.669
8.900	7.638
8.930	7.609
9.007	7.602
8.986	7.574
8.942	7.551
8.951	7.530
8.939	7.504
9.013	7.487
9.004	7.463
9.049	7.451
9.034	7.437
8.981	7.414
8.969	7.400
8.916	7.366
8.941	7.351
8.905	7.322
8.945	7.300
8.907	7.272
8.908	7.242
8.940	7.230
9.040	7.223
9.094	7.216
9.131	7.215
9.144	7.218
9.090	7.206
8.990	7.174
8.955	7.157
8.977	7.134
9.031	7.128
8.980	7.108
8.909	7.083
8.882	7.059
8.881	7.033
8.939	7.011
8.857	6.976
8.931	6.959
8.947	6.938
8.898	6.919
8.859	6.887
8.904	6.857
9.002	6.840
9.039	6.826
8.972	6.796
9.035	6.781
8.988	6.756
8.968	6.723
8.963	6.694
9.017	6.678
9.051	6.665
9.042	6.650
9.050	6.645
9.187	6.653
9.218	6.653
9.072	6.616
9.013	6.597
8.967	6.575
8.908	6.550
8.915	6.526
8.902	6.493
8.855	6.458
8.826	6.423
8.861	6.395
8.884	6.371
8.881	6.348
8.907	6.326
8.889	6.295
8.924	6.276
8.940	6.253
8.913	6.227
8.890	6.202
8.866	6.177
8.924	6.164
8.880	6.136
8.908	6.123
8.887	6.100
8.901	6.084
8.923	6.070
8.874	6.042
8.825	6.010
8.835	5.977
8.810	5.950
8.853	5.929
8.832	5.884
8.966	5.882
9.050	5.878
9.097	5.879
8.939	5.849
8.817	5.818
8.831	5.786
8.906	5.771
8.984	5.760
8.938	5.730
8.902	5.705
8.829	5.667
8.841	5.652
8.894	5.638
8.914	5.625
8.958	5.614
8.997	5.592
8.955	5.565
8.991	5.553
8.893	5.525
8.844	5.501
8.853	5.482
8.908	5.471
8.904	5.452
8.876	5.433
8.816	5.413
8.848	5.402
8.762	5.370
8.768	5.346
8.840	5.335
8.928	5.332
8.995	5.336
8.715	5.283
8.685	5.257
8.791	5.238
8.988	5.214
8.865	5.176
8.891	5.157
8.919	5.127
9.003	5.122
8.912	5.088
9.042	5.082
8.977	5.056
9.021	5.049
8.971	5.036
8.962	5.026
8.949	5.010
8.919	4.993
8.963	4.986
8.945	4.977
8.921	4.965
8.884	4.945
8.939	4.941
8.814	4.904
8.834	4.887
9.017	4.873
8.999	4.854
8.988	4.831
9.016	4.814
9.040	4.808
8.832	4.767
8.883	4.758
8.845	4.732
8.808	4.710
9.027	4.710
9.066	4.708
9.046	4.705
8.920	4.680
8.755	4.638
8.953	4.603
9.034	4.588
9.020	4.570
8.991	4.527
8.984	4.499
8.974	4.477
9.010	4.458
9.002	4.427
8.997	4.406
9.032	4.397
9.018	4.386
8.919	4.353
8.956	4.341
8.997	4.320
8.978	4.303
8.947	4.285
9.005	4.269
8.927	4.239
8.869	4.195
8.877	4.143
8.891	4.109
8.870	4.079
8.853	4.052
8.906	4.018
8.999	4.013
9.022	4.011
8.948	4.003
8.814	3.979
8.969	3.950
8.952	3.912
8.945	3.885
8.942	3.857
8.993	3.852
8.976	3.829
9.005	3.814
9.002	3.792
8.926	3.769
8.909	3.744
8.895	3.712
8.926	3.682
8.849	3.651
8.825	3.629
8.846	3.610
8.795	3.585
8.864	3.561
8.887	3.533
8.855	3.493
8.756	3.438
8.818	3.417
8.849	3.396
8.799	3.364
8.757	3.344
8.887	3.338
8.893	3.314
8.769	3.269
8.871	3.243
8.902	3.244
8.884	3.242
8.896	3.242
8.814	3.229
8.868	3.196
8.941	3.164
8.848	3.131
8.903	3.107
8.921	3.088
8.927	3.074
8.896	3.044
8.825	3.016
8.856	2.994
8.899	2.963
8.950	2.936
8.945	2.910
8.871	2.878
8.888	2.857
8.878	2.834
8.749	2.803
8.805	2.781
8.767	2.746
8.838	2.711
8.826	2.684
8.830	2.672
8.824	2.652
8.840	2.632
8.787	2.610
8.859	2.599
8.943	2.598
8.934	2.597
8.922	2.596
8.776	2.576
8.898	2.557
8.827	2.527
8.827	2.500
8.832	2.480
8.805	2.452
8.829	2.429
8.849	2.401
8.890	2.390
8.778	2.357
8.845	2.340
8.833	2.322
8.821	2.301
8.892	2.281
8.863	2.262
8.849	2.241
8.848	2.224
8.920	2.201
8.849	2.180
8.879	2.164
8.855	2.139
8.841	2.115
8.849	2.086
8.760	2.067
8.792	2.045
8.868	2.010
8.850	1.984
8.797	1.953
8.745	1.922
8.977	1.932
8.890	1.922
8.937	1.927
8.701	1.900
8.915	1.869
9.003	1.839
8.800	1.786
8.935	1.757
8.914	1.741
8.861	1.719
8.966	1.703
8.866	1.675
8.901	1.654
8.879	1.626
8.930	1.594
8.930	1.554
8.883	1.509
9.047	1.489
8.992	1.460
8.969	1.431
9.004	1.435
8.997	1.434
8.997	1.428
9.035	1.429
8.977	1.410
9.082	1.391
9.131	1.345
9.166	1.336
9.182	1.308
9.120	1.284
9.192	1.278
9.178	1.251
9.215	1.234
9.191	1.206
9.150	1.188
9.282	1.175
9.238	1.146
9.173	1.128
9.105	1.098
9.273	1.090
9.263	1.059
9.322	1.055
9.279	1.037
9.306	1.027
