0.300	13.907
0.400	13.794
0.500	12.699
0.600	11.942
0.700	11.229
0.800	10.821
0.900	10.424
1.000	10.057
1.100	9.653
1.200	9.363
1.300	9.108
1.400	8.786
1.500	8.587
1.600	8.371
1.700	8.204
1.800	8.092
1.900	7.941
2.000	7.766
2.100	7.531
2.200	7.531
2.300	7.336
2.400	7.229
2.600	7.105
2.700	6.987
2.800	6.872
3.000	6.733
3.100	6.604
3.200	6.526
3.300	6.420
3.400	6.342
3.600	6.232
3.800	6.133
3.900	6.067
4.100	5.935
4.300	5.853
4.400	5.794
4.500	5.698
4.700	5.644
4.900	5.536
5.000	5.463
5.200	5.422
5.300	5.348
5.500	5.287
5.600	5.230
5.800	5.184
5.900	5.114
6.100	5.077
6.200	5.046
6.300	5.008
6.500	4.943
6.600	4.894
6.800	4.850
6.900	4.817
7.100	4.765
7.200	4.725
7.300	4.695
7.600	4.637
7.800	4.581
7.900	4.548
8.000	4.524
8.100	4.511
8.200	4.488
8.300	4.452
8.400	4.437
8.500	4.405
8.700	4.371
8.800	4.345
8.900	4.336
9.000	4.301
9.100	4.286
9.200	4.261
9.300	4.239
9.400	4.229
9.500	4.209
9.700	4.175
9.800	4.145
9.900	4.126
10.000	4.114
11.000	3.944
12.100	3.788
13.000	3.658
14.100	3.534
15.000	3.431
16.300	3.308
17.000	3.234
18.000	3.147
19.000	3.065
20.200	2.979
22.200	2.844
24.200	2.725
26.100	2.616
28.000	2.521
30.000	2.436
32.000	2.347
34.400	2.251
36.000	2.199
38.000	2.133
40.000	2.066
45.700	1.910
50.200	1.800
55.400	1.693
60.300	1.596
65.300	1.509
70.000	1.435
75.400	1.358
80.100	1.294
85.200	1.231
90.000	1.174
95.700	1.095
100.100	1.052
105.000	1.003
110.100	0.952
115.900	0.902
120.000	0.865
125.900	0.816
131.100	0.777
135.000	0.746
140.100	0.711
145.000	0.676
150.200	0.641
156.000	0.612
161.000	0.578
165.300	0.552
175.100	0.498
181.000	0.463
185.000	0.438
190.800	0.408
195.400	0.381
200.100	0.359
205.000	0.329
210.800	0.299
215.400	0.275
220.000	0.257
225.300	0.229
230.000	0.212
235.300	0.182
241.300	0.154
245.000	0.137
250.100	0.115
256.400	0.090
260.000	0.070
265.200	0.047
270.200	0.028
