8.988	11.983
8.479	11.443
8.651	10.983
8.981	10.448
8.885	10.000
8.774	9.412
8.871	8.977
8.761	8.429
8.876	7.946
8.642	7.400
8.775	7.000
8.741	6.434
8.751	5.965
8.721	5.428
8.641	5.003
8.584	4.465
8.573	3.999
8.418	3.441
8.466	2.934
8.411	1.948
8.449	1.915
8.241	1.796
8.379	1.654
8.254	1.589
8.426	1.495
8.571	1.387
8.500	1.277
8.801	1.218
8.939	1.113
8.847	0.977
9.072	0.994
9.349	0.941
8.697	0.921
9.390	0.789
9.692	0.681
9.877	0.509
9.442	0.417
10.028	0.393
9.982	0.379
